passenger;date_dep;date_arr;diff_dep;diff_arr;model;airport_dep;airport_arr;fare_condition;amount
27;2017/05/31 14:57:00.000;2017/05/31 15:53:00.000;00:02:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
27;2017/05/31 09:51:00.000;2017/05/31 11:17:00.000;00:01:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
16;2017/05/31 14:57:00.000;2017/05/31 15:53:00.000;00:02:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
16;2017/05/31 09:51:00.000;2017/05/31 11:17:00.000;00:01:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
43;2017/06/01 14:58:00.000;2017/06/01 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
43;2017/06/01 09:51:00.000;2017/06/01 11:16:00.000;00:01:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
59;2017/06/01 14:58:00.000;2017/06/01 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
59;2017/06/01 09:51:00.000;2017/06/01 11:16:00.000;00:01:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
38;2017/06/01 14:58:00.000;2017/06/01 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
38;2017/06/01 09:51:00.000;2017/06/01 11:16:00.000;00:01:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
42;2017/06/01 14:58:00.000;2017/06/01 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
42;2017/06/01 09:51:00.000;2017/06/01 11:16:00.000;00:01:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
43;2017/06/02 09:53:00.000;2017/06/02 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
58;2017/06/02 09:53:00.000;2017/06/02 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
5;2017/06/02 09:53:00.000;2017/06/02 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
70;2017/06/02 09:53:00.000;2017/06/02 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
36;2017/06/03 13:38:00.000;2017/06/03 15:03:00.000;03:48:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
62;2017/06/03 13:38:00.000;2017/06/03 15:03:00.000;03:48:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
41;2017/06/03 13:38:00.000;2017/06/03 15:03:00.000;03:48:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
65;2017/06/03 13:38:00.000;2017/06/03 15:03:00.000;03:48:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
48;2017/06/04 09:53:00.000;2017/06/04 11:19:00.000;00:03:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
29;2017/06/04 09:53:00.000;2017/06/04 11:19:00.000;00:03:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
12;2017/06/04 09:53:00.000;2017/06/04 11:19:00.000;00:03:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
23;2017/06/04 09:53:00.000;2017/06/04 11:19:00.000;00:03:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
22;2017/06/05 13:19:00.000;2017/06/05 14:43:00.000;03:29:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
32;2017/06/05 13:19:00.000;2017/06/05 14:43:00.000;03:29:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
41;2017/06/05 13:19:00.000;2017/06/05 14:43:00.000;03:29:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
61;2017/06/05 13:19:00.000;2017/06/05 14:43:00.000;03:29:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
28;2017/06/06 14:57:00.000;2017/06/06 15:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
57;2017/06/06 14:57:00.000;2017/06/06 15:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
16;2017/06/06 14:57:00.000;2017/06/06 15:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
7;2017/06/06 14:57:00.000;2017/06/06 15:52:00.000;00:02:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
22;2017/06/07 14:59:00.000;2017/06/07 15:53:00.000;00:04:00;00:54:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
22;2017/06/07 09:53:00.000;2017/06/07 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
35;2017/06/07 14:59:00.000;2017/06/07 15:53:00.000;00:04:00;00:54:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
35;2017/06/07 09:53:00.000;2017/06/07 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
21;2017/06/07 14:59:00.000;2017/06/07 15:53:00.000;00:04:00;00:54:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
21;2017/06/07 09:53:00.000;2017/06/07 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
62;2017/06/07 14:59:00.000;2017/06/07 15:53:00.000;00:04:00;00:54:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
62;2017/06/07 09:53:00.000;2017/06/07 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
12;2017/06/07 14:59:00.000;2017/06/07 15:53:00.000;00:04:00;00:54:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
12;2017/06/07 09:53:00.000;2017/06/07 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
14;2017/06/07 14:59:00.000;2017/06/07 15:53:00.000;00:04:00;00:54:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
14;2017/06/07 09:53:00.000;2017/06/07 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
49;2017/06/12 09:54:00.000;2017/06/12 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
38;2017/06/12 09:54:00.000;2017/06/12 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
45;2017/06/12 09:54:00.000;2017/06/12 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
17;2017/06/12 09:54:00.000;2017/06/12 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
25;2017/06/12 09:54:00.000;2017/06/12 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
33;2017/06/12 09:54:00.000;2017/06/12 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
7;2017/06/14 18:03:00.000;2017/06/14 18:59:00.000;03:08:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
7;2017/06/14 09:51:00.000;2017/06/14 11:15:00.000;00:01:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
87;2017/06/14 18:03:00.000;2017/06/14 18:59:00.000;03:08:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
87;2017/06/14 09:51:00.000;2017/06/14 11:15:00.000;00:01:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
60;2017/06/14 18:03:00.000;2017/06/14 18:59:00.000;03:08:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
60;2017/06/14 09:51:00.000;2017/06/14 11:15:00.000;00:01:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
1;2017/06/14 18:03:00.000;2017/06/14 18:59:00.000;03:08:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
1;2017/06/14 09:51:00.000;2017/06/14 11:15:00.000;00:01:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
40;2017/06/14 18:03:00.000;2017/06/14 18:59:00.000;03:08:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
40;2017/06/14 09:51:00.000;2017/06/14 11:15:00.000;00:01:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
32;2017/06/14 18:03:00.000;2017/06/14 18:59:00.000;03:08:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
32;2017/06/14 09:51:00.000;2017/06/14 11:15:00.000;00:01:00;01:24:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
22;2017/06/15 14:56:00.000;2017/06/15 15:51:00.000;00:01:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
22;2017/06/15 09:52:00.000;2017/06/15 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
53;2017/06/15 14:56:00.000;2017/06/15 15:51:00.000;00:01:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
53;2017/06/15 09:52:00.000;2017/06/15 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
33;2017/06/15 14:56:00.000;2017/06/15 15:51:00.000;00:01:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
33;2017/06/15 09:52:00.000;2017/06/15 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
58;2017/06/15 14:56:00.000;2017/06/15 15:51:00.000;00:01:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
58;2017/06/15 09:52:00.000;2017/06/15 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
23;2017/06/16 14:58:00.000;2017/06/16 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
23;2017/06/16 09:52:00.000;2017/06/16 11:15:00.000;00:02:00;01:23:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
55;2017/06/16 14:58:00.000;2017/06/16 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
55;2017/06/16 09:52:00.000;2017/06/16 11:15:00.000;00:02:00;01:23:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
9;2017/06/16 14:58:00.000;2017/06/16 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
9;2017/06/16 09:52:00.000;2017/06/16 11:15:00.000;00:02:00;01:23:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
27;2017/06/16 14:58:00.000;2017/06/16 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
27;2017/06/16 09:52:00.000;2017/06/16 11:15:00.000;00:02:00;01:23:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
6;2017/06/18 14:58:00.000;2017/06/18 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
6;2017/06/18 09:56:00.000;2017/06/18 11:21:00.000;00:06:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
15;2017/06/18 14:58:00.000;2017/06/18 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;7300,0
15;2017/06/18 09:56:00.000;2017/06/18 11:21:00.000;00:06:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
23;2017/06/18 14:58:00.000;2017/06/18 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
23;2017/06/18 09:56:00.000;2017/06/18 11:21:00.000;00:06:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
21;2017/06/18 14:58:00.000;2017/06/18 15:53:00.000;00:03:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
21;2017/06/18 09:56:00.000;2017/06/18 11:21:00.000;00:06:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
27;2017/06/19 09:54:00.000;2017/06/19 11:21:00.000;00:04:00;01:27:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
62;2017/06/19 09:54:00.000;2017/06/19 11:21:00.000;00:04:00;01:27:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
50;2017/06/20 09:57:00.000;2017/06/20 11:22:00.000;00:07:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
6;2017/06/20 09:57:00.000;2017/06/20 11:22:00.000;00:07:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
21;2017/06/20 09:57:00.000;2017/06/20 11:22:00.000;00:07:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
72;2017/06/20 09:57:00.000;2017/06/20 11:22:00.000;00:07:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
49;2017/06/21 18:11:00.000;2017/06/21 19:06:00.000;03:16:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
49;2017/06/21 09:54:00.000;2017/06/21 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
29;2017/06/21 18:11:00.000;2017/06/21 19:06:00.000;03:16:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
29;2017/06/21 09:54:00.000;2017/06/21 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
29;2017/06/21 18:11:00.000;2017/06/21 19:06:00.000;03:16:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
29;2017/06/21 09:54:00.000;2017/06/21 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
47;2017/06/21 18:11:00.000;2017/06/21 19:06:00.000;03:16:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
47;2017/06/21 09:54:00.000;2017/06/21 11:19:00.000;00:04:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
15;2017/06/22 09:52:00.000;2017/06/22 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
8;2017/06/22 09:52:00.000;2017/06/22 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
21;2017/06/22 09:52:00.000;2017/06/22 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
66;2017/06/22 09:52:00.000;2017/06/22 11:18:00.000;00:02:00;01:26:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;10900,0
19;2017/06/23 14:56:00.000;2017/06/23 15:52:00.000;00:01:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
19;2017/06/23 09:53:00.000;2017/06/23 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
23;2017/06/23 14:56:00.000;2017/06/23 15:52:00.000;00:01:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
23;2017/06/23 09:53:00.000;2017/06/23 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
50;2017/06/23 14:56:00.000;2017/06/23 15:52:00.000;00:01:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
50;2017/06/23 09:53:00.000;2017/06/23 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
30;2017/06/23 14:56:00.000;2017/06/23 15:52:00.000;00:01:00;00:56:00;Аэробус A321-200;Пулково;Домодедово;Economy;6700,0
30;2017/06/23 09:53:00.000;2017/06/23 11:18:00.000;00:03:00;01:25:00;Сухой Суперджет-100;Чебоксары;Пулково;Business;32600,0
1;2017/06/24 18:33:00.000;2017/06/24 19:28:00.000;03:38:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
1;2017/06/24 09:53:00.000;2017/06/24 11:20:00.000;00:03:00;01:27:00;Сухой Суперджет-100;Чебоксары;Пулково;Economy;11900,0
30;2017/06/24 18:33:00.000;2017/06/24 19:28:00.000;03:38:00;00:55:00;Аэробус A321-200;Пулково;Домодедово;Business;20000,0
